Date,Price,Crisis,Year,Month,Day,DayOfWeek,IsWeekend,Price_7day_MA,Price_30day_MA,Price_Trend,IsOutlier,IsWinter
2014-03-06,4.89,1,2014,3,6,3,0,5.805714285714286,5.923000000000001,-1,0,0
2014-03-07,4.78,1,2014,3,7,4,0,5.801428571428572,5.894333333333334,-1,0,0
2014-03-10,4.67,1,2014,3,10,0,0,5.81,5.877666666666667,-1,0,0
2014-03-11,4.67,1,2014,3,11,1,0,5.791428571428571,5.844666666666667,0,0,0
2014-03-12,4.72,1,2014,3,12,2,0,5.452857142857143,5.826999999999999,1,0,0
2014-03-13,4.41,1,2014,3,13,3,0,4.942857142857143,5.799666666666667,-1,0,0
2014-03-14,4.4,1,2014,3,14,4,0,4.648571428571429,5.770666666666667,-1,0,0
2014-03-17,4.57,1,2014,3,17,0,0,4.602857142857142,5.755,1,0,0
2014-03-18,4.42,1,2014,3,18,1,0,4.551428571428572,5.734333333333334,-1,0,0
2014-03-19,4.43,1,2014,3,19,2,0,4.517142857142857,5.689333333333334,1,0,0
2014-03-20,4.39,1,2014,3,20,3,0,4.477142857142857,5.5649999999999995,-1,0,0
2014-03-21,4.33,1,2014,3,21,4,0,4.421428571428572,5.479333333333333,-1,0,0
2014-03-24,4.42,1,2014,3,24,0,0,4.422857142857143,5.429333333333333,1,0,0
2014-03-25,4.53,1,2014,3,25,1,0,4.441428571428571,5.308666666666666,1,0,0
2014-03-26,4.44,1,2014,3,26,2,0,4.422857142857143,5.198333333333333,-1,0,0
2014-03-27,4.39,1,2014,3,27,3,0,4.418571428571428,5.146,-1,0,0
2014-03-28,4.5,1,2014,3,28,4,0,4.428571428571429,5.117999999999999,1,0,0
2014-03-31,4.48,1,2014,3,31,0,0,4.441428571428572,5.082666666666666,-1,0,0
2014-04-01,4.39,1,2014,4,1,1,0,4.45,5.035666666666668,-1,0,0
2014-04-02,4.39,1,2014,4,2,2,0,4.445714285714286,4.982,0,0,0
2014-04-03,4.51,1,2014,4,3,3,0,4.442857142857143,4.933666666666666,1,0,0
2014-04-04,4.49,1,2014,4,4,4,0,4.45,4.875333333333333,-1,0,0
2014-04-07,4.58,1,2014,4,7,0,0,4.477142857142857,4.825333333333334,1,0,0
2014-04-08,4.57,1,2014,4,8,1,0,4.487142857142857,4.804,-1,0,0
2014-04-09,4.67,1,2014,4,9,2,0,4.514285714285714,4.799333333333333,1,0,0
2014-04-10,4.67,1,2014,4,10,3,0,4.554285714285714,4.801333333333333,0,0,0
2014-04-11,4.67,1,2014,4,11,4,0,4.594285714285713,4.797,0,0,0
2014-04-14,4.64,1,2014,4,14,0,0,4.612857142857143,4.715333333333334,-1,0,0
2014-04-15,4.69,1,2014,4,15,1,0,4.6414285714285715,4.605666666666667,1,0,0
2014-04-16,4.64,1,2014,4,16,2,0,4.65,4.545,-1,0,0
2014-04-17,4.64,1,2014,4,17,3,0,4.660000000000001,4.536666666666666,0,0,0
2014-04-21,4.76,1,2014,4,21,0,0,4.672857142857143,4.536,1,0,0
2014-04-22,4.76,1,2014,4,22,1,0,4.685714285714285,4.539,0,0,0
2014-04-23,4.81,1,2014,4,23,2,0,4.7057142857142855,4.543666666666667,1,0,0
2014-04-24,4.81,1,2014,4,24,3,0,4.7299999999999995,4.546666666666667,0,0,0
2014-04-25,4.83,1,2014,4,25,4,0,4.75,4.560666666666666,1,0,0
2014-04-28,4.72,1,2014,4,28,0,0,4.761428571428572,4.5713333333333335,-1,0,0
2014-04-29,4.78,1,2014,4,29,1,0,4.781428571428571,4.578333333333333,1,0,0
2014-04-30,4.79,1,2014,4,30,2,0,4.785714285714286,4.5906666666666665,1,0,0
2014-05-01,4.79,1,2014,5,1,3,0,4.79,4.602666666666666,0,0,0
2014-05-02,4.73,1,2014,5,2,4,0,4.778571428571429,4.614000000000001,-1,0,0
2014-05-05,4.73,1,2014,5,5,0,0,4.767142857142857,4.6273333333333335,0,0,0
2014-05-06,4.8,1,2014,5,6,1,0,4.762857142857143,4.640000000000001,1,0,0
2014-05-07,4.82,1,2014,5,7,2,0,4.777142857142858,4.649666666666667,1,0,0
2014-05-08,4.77,1,2014,5,8,3,0,4.775714285714286,4.660666666666668,-1,0,0
2014-05-09,4.59,1,2014,5,9,4,0,4.747142857142857,4.667333333333333,-1,0,0
2014-05-12,4.52,1,2014,5,12,0,0,4.708571428571429,4.668,-1,0,0
2014-05-13,4.47,1,2014,5,13,1,0,4.671428571428571,4.667666666666666,-1,0,0
2014-05-14,4.47,1,2014,5,14,2,0,4.634285714285714,4.670333333333333,0,0,0
2014-05-15,4.42,1,2014,5,15,3,0,4.58,4.671333333333334,-1,0,0
2014-05-16,4.42,1,2014,5,16,4,0,4.522857142857143,4.668333333333334,0,0,0
2014-05-19,4.54,1,2014,5,19,0,0,4.49,4.67,1,0,0
2014-05-20,4.53,1,2014,5,20,1,0,4.481428571428571,4.668333333333333,-1,0,0
2014-05-21,4.57,1,2014,5,21,2,0,4.488571428571428,4.668333333333333,1,0,0
2014-05-22,4.57,1,2014,5,22,3,0,4.502857142857144,4.665000000000001,0,0,0
2014-05-23,4.4,1,2014,5,23,4,0,4.492857142857143,4.656000000000001,-1,0,0
2014-05-27,4.4,1,2014,5,27,1,0,4.49,4.647,0,0,0
2014-05-28,4.56,1,2014,5,28,2,0,4.51,4.644333333333333,1,0,0
2014-05-29,4.63,1,2014,5,29,3,0,4.522857142857143,4.642333333333332,1,0,0
2014-05-30,4.49,1,2014,5,30,4,0,4.517142857142857,4.637333333333333,-1,0,0
2014-06-02,4.49,1,2014,6,2,0,0,4.505714285714285,4.632333333333333,0,0,0
2014-06-03,4.62,1,2014,6,3,1,0,4.5128571428571425,4.627666666666667,1,0,0
2014-06-04,4.62,1,2014,6,4,2,0,4.5442857142857145,4.623,0,0,0
2014-06-05,4.66,1,2014,6,5,3,0,4.581428571428572,4.618,1,0,0
2014-06-06,4.66,1,2014,6,6,4,0,4.595714285714286,4.613,0,0,0
2014-06-09,4.67,1,2014,6,9,0,0,4.601428571428571,4.607666666666666,1,0,0
2014-06-10,4.67,1,2014,6,10,1,0,4.627142857142857,4.606,0,0,0
2014-06-11,4.51,1,2014,6,11,2,0,4.630000000000001,4.5969999999999995,-1,0,0
2014-06-12,4.51,1,2014,6,12,3,0,4.614285714285714,4.587666666666666,0,0,0
2014-06-13,4.7,1,2014,6,13,4,0,4.6257142857142854,4.584666666666667,1,0,0
2014-06-16,4.71,1,2014,6,16,0,0,4.632857142857143,4.584,1,0,0
2014-06-17,4.68,1,2014,6,17,1,0,4.635714285714285,4.582333333333334,-1,0,0
2014-06-18,4.68,1,2014,6,18,2,0,4.637142857142857,4.578333333333333,0,0,0
2014-06-19,4.67,1,2014,6,19,3,0,4.637142857142857,4.573333333333333,-1,0,0
2014-06-20,4.53,1,2014,6,20,4,0,4.640000000000001,4.565333333333332,-1,0,0
2014-06-23,4.53,1,2014,6,23,0,0,4.642857142857143,4.5633333333333335,0,0,0
2014-06-24,4.49,1,2014,6,24,1,0,4.612857142857143,4.562333333333333,-1,0,0
2014-06-25,4.58,1,2014,6,25,2,0,4.594285714285713,4.566,1,0,0
2014-06-26,4.58,1,2014,6,26,3,0,4.58,4.5696666666666665,0,0,0
2014-06-27,4.39,1,2014,6,27,4,0,4.538571428571428,4.568666666666667,-1,0,0
2014-06-30,4.39,1,2014,6,30,0,0,4.498571428571429,4.567666666666667,0,0,0
2014-07-01,4.47,1,2014,7,1,1,0,4.49,4.565333333333333,1,0,0
2014-07-02,4.47,1,2014,7,2,2,0,4.481428571428571,4.5633333333333335,0,0,0
2014-07-03,4.31,1,2014,7,3,3,0,4.4557142857142855,4.554666666666667,-1,0,0
2014-07-07,4.31,1,2014,7,7,0,0,4.417142857142857,4.546,0,0,0
2014-07-08,4.18,1,2014,7,8,1,0,4.36,4.538666666666667,-1,0,0
2014-07-09,4.17,1,2014,7,9,2,0,4.328571428571428,4.531000000000001,-1,0,0
2014-07-10,4.15,1,2014,7,10,3,0,4.2942857142857145,4.517333333333334,-1,0,0
2014-07-11,4.13,1,2014,7,11,4,0,4.2457142857142856,4.500666666666667,-1,0,0
2014-07-14,4.13,1,2014,7,14,0,0,4.197142857142857,4.488666666666666,0,0,0
2014-07-15,4.13,1,2014,7,15,1,0,4.171428571428572,4.476666666666666,0,0,0
2014-07-16,4.16,1,2014,7,16,2,0,4.1499999999999995,4.461333333333332,1,0,0
2014-07-17,4.04,1,2014,7,17,3,0,4.13,4.442000000000001,-1,0,0
2014-07-18,4.08,1,2014,7,18,4,0,4.117142857142857,4.422666666666666,1,0,0
2014-07-21,3.87,1,2014,7,21,0,0,4.077142857142857,4.396333333333333,-1,0,0
2014-07-22,3.81,1,2014,7,22,1,0,4.031428571428571,4.367666666666667,-1,0,0
2014-07-23,3.83,1,2014,7,23,2,0,3.988571428571429,4.339666666666667,1,0,0
2014-07-24,3.83,1,2014,7,24,3,0,3.9457142857142853,4.316999999999999,0,0,0
2014-07-25,3.86,1,2014,7,25,4,0,3.902857142857143,4.295333333333334,1,0,0
2014-07-28,3.84,1,2014,7,28,0,0,3.874285714285714,4.266666666666667,-1,0,0
2014-07-29,3.79,1,2014,7,29,1,0,3.832857142857143,4.236,-1,0,0
2014-07-30,3.78,1,2014,7,30,2,0,3.82,4.206,-1,0,0
2014-07-31,3.78,1,2014,7,31,3,0,3.815714285714286,4.176,0,0,0
2014-08-01,3.77,1,2014,8,1,4,0,3.807142857142857,4.146,-1,0,0
2014-08-04,3.87,1,2014,8,4,0,0,3.812857142857143,4.124,1,0,0
2014-08-05,3.87,1,2014,8,5,1,0,3.814285714285714,4.102,0,0,0
2014-08-06,3.92,1,2014,8,6,2,0,3.825714285714285,4.083,1,0,0
2014-08-07,3.99,1,2014,8,7,3,0,3.8542857142857145,4.0633333333333335,1,0,0
2014-08-08,3.94,1,2014,8,8,4,0,3.8771428571428572,4.042,-1,0,0
2014-08-11,4.0,1,2014,8,11,0,0,3.9085714285714284,4.029,1,0,0
2014-08-12,3.94,1,2014,8,12,1,0,3.932857142857143,4.014,-1,0,0
2014-08-13,3.9,1,2014,8,13,2,0,3.937142857142857,3.9949999999999997,-1,0,0
2014-08-14,3.85,1,2014,8,14,3,0,3.934285714285714,3.9743333333333335,-1,0,0
2014-08-15,3.8,1,2014,8,15,4,0,3.9171428571428573,3.957333333333333,-1,0,0
2014-08-18,3.78,1,2014,8,18,0,0,3.8871428571428566,3.9396666666666667,-1,0,0
2014-08-19,3.84,1,2014,8,19,1,0,3.8728571428571428,3.9283333333333337,1,0,0
2014-08-20,3.88,1,2014,8,20,2,0,3.855714285714286,3.9186666666666667,1,0,0
2014-08-21,3.88,1,2014,8,21,3,0,3.847142857142857,3.9096666666666664,0,0,0
2014-08-22,3.88,1,2014,8,22,4,0,3.8442857142857143,3.901333333333333,0,0,0
2014-08-25,3.94,1,2014,8,25,0,0,3.857142857142857,3.8950000000000005,1,0,0
2014-08-26,3.99,1,2014,8,26,1,0,3.884285714285714,3.890333333333333,1,0,0
2014-08-27,4.02,1,2014,8,27,2,0,3.9185714285714286,3.8856666666666664,1,0,0
2014-08-28,4.06,1,2014,8,28,3,0,3.9499999999999997,3.8863333333333334,1,0,0
2014-08-29,4.04,1,2014,8,29,4,0,3.972857142857142,3.885,-1,0,0
2014-09-02,4.01,1,2014,9,2,1,0,3.991428571428571,3.8896666666666664,-1,0,0
2014-09-03,3.94,1,2014,9,3,2,0,4.0,3.8939999999999997,-1,0,0
2014-09-04,3.91,1,2014,9,4,3,0,3.9957142857142856,3.896666666666667,-1,0,0
2014-09-05,3.86,1,2014,9,5,4,0,3.9771428571428573,3.897666666666667,-1,0,0
2014-09-08,3.86,1,2014,9,8,0,0,3.954285714285714,3.897666666666667,0,0,0
2014-09-09,3.93,1,2014,9,9,1,0,3.935714285714286,3.9006666666666665,1,0,0
2014-09-10,3.98,1,2014,9,10,2,0,3.927142857142857,3.9069999999999996,1,0,0
2014-09-11,3.94,1,2014,9,11,3,0,3.9171428571428573,3.912333333333333,-1,0,0
2014-09-12,3.82,1,2014,9,12,4,0,3.8999999999999995,3.913666666666667,-1,0,0
2014-09-15,3.92,1,2014,9,15,0,0,3.9014285714285712,3.9186666666666663,1,0,0
2014-09-16,3.85,1,2014,9,16,1,0,3.8999999999999995,3.918,-1,0,0
2014-09-17,3.97,1,2014,9,17,2,0,3.915714285714286,3.9213333333333336,1,0,0
2014-09-18,3.99,1,2014,9,18,3,0,3.924285714285714,3.9236666666666666,1,0,0
2014-09-19,3.99,1,2014,9,19,4,0,3.9257142857142857,3.923666666666667,0,0,0
2014-09-22,3.88,1,2014,9,22,0,0,3.917142857142857,3.9216666666666664,-1,0,0
2014-09-23,3.9,1,2014,9,23,1,0,3.9285714285714284,3.9183333333333334,1,0,0
2014-09-24,3.84,1,2014,9,24,2,0,3.9171428571428573,3.9149999999999996,-1,0,0
2014-09-25,3.89,1,2014,9,25,3,0,3.9228571428571426,3.9146666666666667,1,0,0
2014-09-26,3.89,1,2014,9,26,4,0,3.9114285714285715,3.9159999999999995,0,0,0
2014-09-29,3.89,1,2014,9,29,0,0,3.8971428571428572,3.9189999999999996,0,0,0
2014-09-30,4.14,1,2014,9,30,1,0,3.9185714285714286,3.9309999999999996,1,0,0
2014-10-01,4.14,1,2014,10,1,2,0,3.955714285714286,3.941,0,0,0
2014-10-02,4.0,1,2014,10,2,3,0,3.9699999999999998,3.945,-1,0,0
2014-10-03,3.94,1,2014,10,3,4,0,3.9842857142857144,3.947,-1,0,0
2014-10-06,3.89,1,2014,10,6,0,0,3.9842857142857144,3.9473333333333334,-1,0,0
2014-10-07,3.88,1,2014,10,7,1,0,3.982857142857143,3.945333333333333,-1,0,0
2014-10-08,3.88,1,2014,10,8,2,0,3.9814285714285718,3.941666666666667,0,0,0
2014-10-09,3.87,1,2014,10,9,3,0,3.942857142857143,3.936666666666667,-1,0,0
2014-10-10,3.86,1,2014,10,10,4,0,3.902857142857143,3.93,-1,0,0
2014-10-13,3.87,1,2014,10,13,0,0,3.884285714285714,3.924333333333333,1,0,0
2014-10-14,3.91,1,2014,10,14,1,0,3.88,3.9210000000000003,1,0,0
2014-10-15,3.81,1,2014,10,15,2,0,3.8685714285714288,3.9166666666666665,-1,0,0
2014-10-16,3.8,1,2014,10,16,3,0,3.857142857142857,3.913,-1,0,0
2014-10-17,3.73,1,2014,10,17,4,0,3.8357142857142854,3.9086666666666665,-1,0,0
2014-10-20,3.69,1,2014,10,20,0,0,3.8099999999999996,3.903,-1,0,0
2014-10-21,3.62,1,2014,10,21,1,0,3.775714285714286,3.8926666666666665,-1,0,0
2014-10-22,3.69,1,2014,10,22,2,0,3.75,3.883,1,0,0
2014-10-23,3.6,1,2014,10,23,3,0,3.705714285714286,3.871666666666667,-1,0,0
2014-10-24,3.53,1,2014,10,24,4,0,3.665714285714286,3.862,-1,0,0
2014-10-27,3.56,1,2014,10,27,0,0,3.6314285714285712,3.85,1,0,0
2014-10-28,3.53,1,2014,10,28,1,0,3.602857142857143,3.8393333333333333,-1,0,0
2014-10-29,3.6,1,2014,10,29,2,0,3.59,3.827,1,0,0
2014-10-30,3.76,1,2014,10,30,3,0,3.61,3.8193333333333332,1,0,0
2014-10-31,3.82,1,2014,10,31,4,0,3.628571428571429,3.8136666666666668,1,0,0
2014-11-03,3.82,1,2014,11,3,0,0,3.6599999999999997,3.8116666666666665,0,0,0
2014-11-04,3.67,1,2014,11,4,1,0,3.6799999999999997,3.804,-1,0,0
2014-11-05,3.83,1,2014,11,5,2,0,3.718571428571429,3.8036666666666665,1,0,0
2014-11-06,3.92,1,2014,11,6,3,0,3.774285714285714,3.804666666666667,1,0,0
2014-11-07,3.92,1,2014,11,7,4,0,3.8200000000000003,3.8056666666666668,0,0,0
2014-11-10,4.18,1,2014,11,10,0,0,3.8799999999999994,3.8153333333333337,1,0,0
2014-11-11,4.18,1,2014,11,11,1,0,3.931428571428571,3.816666666666667,0,0,0
2014-11-12,4.2,1,2014,11,12,2,0,3.9857142857142853,3.8186666666666667,1,0,0
2014-11-13,4.2,1,2014,11,13,3,0,4.061428571428571,3.8253333333333335,0,0,0
2014-11-14,4.05,1,2014,11,14,4,0,4.092857142857143,3.829,-1,0,0
2014-11-17,4.26,1,2014,11,17,0,0,4.1414285714285715,3.8413333333333335,1,0,0
2014-11-18,4.33,1,2014,11,18,1,0,4.2,3.856333333333333,1,0,0
2014-11-19,4.41,1,2014,11,19,2,0,4.232857142857143,3.874,1,0,0
2014-11-20,4.41,1,2014,11,20,3,0,4.265714285714286,3.892,0,0,0
2014-11-21,4.32,1,2014,11,21,4,0,4.282857142857143,3.9073333333333333,-1,0,0
2014-11-24,4.09,1,2014,11,24,0,0,4.267142857142857,3.9146666666666667,-1,0,0
2014-11-25,4.09,1,2014,11,25,1,0,4.272857142857143,3.9206666666666665,0,0,0
2014-11-26,4.15,1,2014,11,26,2,0,4.257142857142857,3.9320000000000004,1,0,0
2014-11-28,4.3,1,2014,11,28,4,0,4.252857142857143,3.9486666666666665,1,0,0
2014-12-01,4.3,1,2014,12,1,0,0,4.2371428571428575,3.9676666666666667,0,0,1
2014-12-02,3.77,1,2014,12,2,1,0,4.145714285714286,3.9703333333333335,-1,0,1
2014-12-03,3.63,1,2014,12,3,2,0,4.047142857142857,3.970666666666667,-1,0,1
2014-12-04,3.63,1,2014,12,4,3,0,3.981428571428571,3.9686666666666666,0,0,1
2014-12-05,3.42,1,2014,12,5,4,0,3.8857142857142857,3.9626666666666663,-1,0,1
2014-12-08,3.42,1,2014,12,8,0,0,3.781428571428571,3.959,0,0,1
2014-12-09,3.63,1,2014,12,9,1,0,3.685714285714286,3.9613333333333336,1,0,1
2014-12-10,3.65,1,2014,12,10,2,0,3.5928571428571425,3.9653333333333336,1,0,1
2014-12-11,3.68,1,2014,12,11,3,0,3.5799999999999996,3.9679999999999995,1,0,1
2014-12-12,3.91,1,2014,12,12,4,0,3.62,3.9730000000000003,1,0,1
2014-12-15,3.72,1,2014,12,15,0,0,3.632857142857143,3.969666666666667,-1,0,1
2014-12-16,3.58,1,2014,12,16,1,0,3.6557142857142857,3.961666666666667,-1,0,1
2014-12-17,3.72,1,2014,12,17,2,0,3.698571428571429,3.9633333333333334,1,0,1
2014-12-18,3.71,1,2014,12,18,3,0,3.71,3.9593333333333334,-1,0,1
2014-12-19,3.71,1,2014,12,19,4,0,3.718571428571429,3.9523333333333337,0,0,1
2014-12-22,3.05,1,2014,12,22,0,0,3.628571428571429,3.9233333333333333,-1,0,1
2014-12-23,2.99,1,2014,12,23,1,0,3.4971428571428573,3.883666666666666,-1,0,1
2014-12-24,2.99,1,2014,12,24,2,0,3.392857142857143,3.8440000000000003,0,0,1
2014-12-26,2.74,1,2014,12,26,4,0,3.2728571428571427,3.7953333333333332,-1,0,1
2014-12-29,3.07,1,2014,12,29,0,0,3.18,3.7576666666666663,1,0,1
2014-12-30,3.14,1,2014,12,30,1,0,3.0985714285714288,3.727333333333333,1,0,1
2014-12-31,3.14,1,2014,12,31,2,0,3.0171428571428573,3.6899999999999995,0,0,1
2015-01-02,3.01,1,2015,1,2,4,0,3.011428571428571,3.646,-1,0,1
2015-01-05,3.22,1,2015,1,5,0,0,3.0442857142857145,3.606333333333333,1,0,1
2015-01-06,2.98,1,2015,1,6,1,0,3.0428571428571423,3.558666666666667,-1,0,1
2015-01-07,3.08,1,2015,1,7,2,0,3.0914285714285716,3.517333333333333,1,0,1
2015-01-08,2.92,1,2015,1,8,3,0,3.0700000000000003,3.4783333333333335,-1,0,1
2015-01-09,2.96,1,2015,1,9,4,0,3.044285714285714,3.4406666666666665,1,0,1
2015-01-12,2.9,1,2015,1,12,0,0,3.0100000000000002,3.399,-1,0,1
2015-01-13,2.92,1,2015,1,13,1,0,2.9971428571428573,3.353,1,0,1
2015-01-14,3.15,1,2015,1,14,2,0,2.9871428571428567,3.3146666666666667,1,0,1
2015-01-15,3.32,1,2015,1,15,3,0,3.0357142857142856,3.299666666666667,1,0,1
2015-01-16,3.11,1,2015,1,16,4,0,3.04,3.2823333333333333,-1,0,1
2015-01-20,2.94,1,2015,1,20,1,0,3.0428571428571423,3.259333333333333,-1,0,1
2015-01-21,2.94,1,2015,1,21,2,0,3.04,3.243333333333333,0,0,1
2015-01-22,2.95,1,2015,1,22,3,0,3.0471428571428567,3.2276666666666665,1,0,1
2015-01-23,2.96,1,2015,1,23,4,0,3.052857142857143,3.2053333333333334,1,0,1
2015-01-26,2.92,1,2015,1,26,0,0,3.0199999999999996,3.1809999999999996,-1,0,1
2015-01-27,2.96,1,2015,1,27,1,0,2.968571428571429,3.1570000000000005,1,0,1
2015-01-28,2.89,1,2015,1,28,2,0,2.9371428571428573,3.1229999999999998,-1,0,1
2015-01-29,2.88,1,2015,1,29,3,0,2.9285714285714284,3.0949999999999998,-1,0,1
2015-01-30,2.88,1,2015,1,30,4,0,2.9199999999999995,3.0716666666666663,0,0,1
2015-02-02,2.88,1,2015,2,2,0,0,2.91,3.0436666666666667,0,0,1
2015-02-03,2.67,1,2015,2,3,1,0,2.8685714285714283,3.0090000000000003,-1,0,1
2015-02-04,2.73,1,2015,2,4,2,0,2.8414285714285716,2.9763333333333333,1,0,1
2015-02-05,2.66,1,2015,2,5,3,0,2.7985714285714285,2.9633333333333334,-1,0,1
2015-02-06,2.66,1,2015,2,6,4,0,2.7657142857142856,2.9523333333333337,0,0,1
2015-02-09,2.62,1,2015,2,9,0,0,2.7285714285714286,2.9399999999999995,-1,0,1
2015-02-10,2.67,1,2015,2,10,1,0,2.698571428571429,2.9376666666666664,1,0,1
2015-02-11,2.86,1,2015,2,11,2,0,2.6957142857142853,2.9306666666666668,1,0,1
2015-02-12,2.86,1,2015,2,12,3,0,2.7228571428571433,2.9213333333333336,0,0,1
2015-02-13,2.75,1,2015,2,13,4,0,2.7257142857142855,2.908333333333333,-1,0,1
2015-02-17,2.75,1,2015,2,17,1,0,2.738571428571429,2.8996666666666666,0,0,1
2015-02-18,2.92,1,2015,2,18,2,0,2.775714285714286,2.8896666666666664,1,0,1
2015-02-19,2.92,1,2015,2,19,3,0,2.818571428571428,2.8876666666666666,0,0,1
2015-02-20,3.02,1,2015,2,20,4,0,2.8685714285714288,2.8856666666666664,1,0,1
2015-02-23,3.22,1,2015,2,23,0,0,2.9200000000000004,2.8956666666666666,1,0,1
2015-02-24,3.22,1,2015,2,24,1,0,2.971428571428571,2.9043333333333337,0,0,1
2015-02-25,3.21,1,2015,2,25,2,0,3.037142857142857,2.9146666666666667,-1,0,1
2015-02-26,3.21,1,2015,2,26,3,0,3.1028571428571428,2.924333333333333,0,0,1
2015-02-27,2.79,1,2015,2,27,4,0,3.084285714285714,2.9123333333333337,-1,0,1
2015-03-02,2.79,1,2015,3,2,0,0,3.065714285714286,2.8946666666666667,0,0,0
2015-03-03,3.0,1,2015,3,3,1,0,3.0628571428571427,2.891,1,0,0
2015-03-04,3.27,1,2015,3,4,2,0,3.0700000000000003,2.902,1,0,0
2015-03-05,3.27,1,2015,3,5,3,0,3.0771428571428574,2.913,0,0,0
2015-03-06,2.89,1,2015,3,6,4,0,3.031428571428571,2.911,-1,0,0
2015-03-09,2.75,1,2015,3,9,0,0,2.9657142857142853,2.9040000000000004,-1,0,0
2015-03-10,2.76,1,2015,3,10,1,0,2.9614285714285713,2.8986666666666667,1,0,0
2015-03-11,2.76,1,2015,3,11,2,0,2.9571428571428577,2.892,0,0,0
2015-03-12,2.82,1,2015,3,12,3,0,2.9314285714285715,2.8896666666666664,1,0,0
2015-03-13,2.72,1,2015,3,13,4,0,2.852857142857143,2.884333333333333,-1,0,0
2015-03-16,2.68,1,2015,3,16,0,0,2.7685714285714282,2.877666666666667,-1,0,0
2015-03-17,2.82,1,2015,3,17,1,0,2.758571428571429,2.8756666666666666,1,0,0
2015-03-18,2.8,1,2015,3,18,2,0,2.7657142857142856,2.88,-1,0,0
2015-03-19,2.86,1,2015,3,19,3,0,2.7800000000000002,2.884333333333333,1,0,0
2015-03-20,2.86,1,2015,3,20,4,0,2.7942857142857145,2.891,0,0,0
2015-03-23,2.72,1,2015,3,23,0,0,2.7800000000000002,2.893,-1,0,0
2015-03-24,2.79,1,2015,3,24,1,0,2.7899999999999996,2.8986666666666667,1,0,0
2015-03-25,2.77,1,2015,3,25,2,0,2.8028571428571425,2.902,-1,0,0
2015-03-26,2.77,1,2015,3,26,3,0,2.795714285714286,2.899,0,0,0
2015-03-27,2.89,1,2015,3,27,4,0,2.808571428571429,2.9,1,0,0
2015-03-30,2.64,1,2015,3,30,0,0,2.7771428571428567,2.896333333333333,-1,0,0
2015-03-31,2.65,1,2015,3,31,1,0,2.7471428571428573,2.8930000000000002,1,0,0
2015-04-01,2.62,1,2015,4,1,2,0,2.732857142857143,2.8830000000000005,-1,0,0
2015-04-02,2.63,1,2015,4,2,3,0,2.7100000000000004,2.8733333333333335,1,0,0
2015-04-06,2.63,1,2015,4,6,0,0,2.6900000000000004,2.8603333333333336,0,0,0
2015-04-07,2.71,1,2015,4,7,1,0,2.6814285714285715,2.8433333333333337,1,0,0
2015-04-08,2.71,1,2015,4,8,2,0,2.6557142857142857,2.826333333333333,0,0,0
2015-04-09,2.72,1,2015,4,9,3,0,2.667142857142857,2.81,1,0,0
2015-04-10,2.58,1,2015,4,10,4,0,2.6571428571428575,2.789,-1,0,0
2015-04-13,2.58,1,2015,4,13,0,0,2.6514285714285712,2.7819999999999996,0,0,0
2015-04-14,2.58,1,2015,4,14,1,0,2.6442857142857146,2.775,0,0,0
2015-04-15,2.62,1,2015,4,15,2,0,2.642857142857143,2.762333333333333,1,0,0
2015-04-16,2.61,1,2015,4,16,3,0,2.6285714285714286,2.740333333333333,-1,0,0
2015-04-17,2.67,1,2015,4,17,4,0,2.6228571428571428,2.7203333333333335,1,0,0
2015-04-20,2.57,1,2015,4,20,0,0,2.6014285714285714,2.7096666666666667,-1,0,0
2015-04-21,2.59,1,2015,4,21,1,0,2.6028571428571428,2.704333333333333,1,0,0
2015-04-22,2.63,1,2015,4,22,2,0,2.61,2.7,1,0,0
2015-04-23,2.59,1,2015,4,23,3,0,2.611428571428571,2.6943333333333332,-1,0,0
2015-04-24,2.59,1,2015,4,24,4,0,2.607142857142857,2.6866666666666665,0,0,0
2015-04-27,2.5,1,2015,4,27,0,0,2.5914285714285716,2.679333333333333,-1,0,0
2015-04-28,2.55,1,2015,4,28,1,0,2.5742857142857143,2.675,1,0,0
2015-04-29,2.55,1,2015,4,29,2,0,2.5714285714285716,2.666,0,0,0
2015-04-30,2.56,1,2015,4,30,3,0,2.567142857142857,2.658,1,0,0
2015-05-01,2.68,1,2015,5,1,4,0,2.5742857142857143,2.652,1,0,0
2015-05-04,2.72,1,2015,5,4,0,0,2.5928571428571425,2.6473333333333335,1,0,0
2015-05-05,2.76,1,2015,5,5,1,0,2.617142857142857,2.6486666666666667,1,0,0
2015-05-06,2.76,1,2015,5,6,2,0,2.654285714285714,2.6476666666666664,0,0,0
2015-05-07,2.74,1,2015,5,7,3,0,2.6814285714285715,2.646666666666667,-1,0,0
2015-05-08,2.78,1,2015,5,8,4,0,2.7142857142857144,2.6470000000000002,1,0,0
2015-05-11,2.85,1,2015,5,11,0,0,2.755714285714286,2.6456666666666666,1,0,0
2015-05-12,2.85,1,2015,5,12,1,0,2.7800000000000002,2.6526666666666667,0,0,0
2015-05-13,2.85,1,2015,5,13,2,0,2.7985714285714285,2.6593333333333335,0,0,0
2015-05-14,2.87,1,2015,5,14,3,0,2.814285714285714,2.667666666666667,1,0,0
2015-05-15,2.96,1,2015,5,15,4,0,2.842857142857143,2.6786666666666665,1,0,0
2015-05-18,3.01,1,2015,5,18,0,0,2.8814285714285712,2.6913333333333336,1,0,0
